image_id,labels,transcriptions
84,Misogyny,"പണ്ടത്തെ ഗേൾസ് ഇന്നത്തെ ഗേൾസ് പരീക്ഷക്ക് തോറ്റാൽ… ആ പോട്ടെ പുല്ല്
അമൽ തേപ്പ് കിട്ടിയാൽ ആ next..."
21,Misogyny,"ഗ്രേറ്റ് ഇന്ത്യൻ കിച്ചൻ സിനിമക്ക് അനുകൂലമായി ഇക്ക സംസാരിക്കണ കണ്ടില്ലേ.. ഇവിടുത്തെ പണിക്ക് ഇക്കയോട് ഒന്ന് സഹായിക്കാൻ പറഞ്ഞാലോ.. ? 
അങ്ങനെ പണ്ട് ഞാനൊന്ന് പറഞ്ഞതിന്റെ ഫലം ആണ് നിങ്ങൾ രണ്ടെണ്ണം ഇവിടെ വന്നത്... ഇനി നാലാമതൊന്ന് കൂടി വേണോ"
423,Misogyny,#അമ്മ എന്തിനാടി നിന്നു മോങ്ങുന്നെ #ഞാൻ ഇച്ചിരികളർ കിട്ടാൻ പായസത്തിൽ സാമ്പാറ് പൊടി ചേർത്ത് ഇളക്കി നശിപ്പിക്കാൻ ആയിട്ട് ഉണ്ടായത്.
158,Not Misogyny,"ജഗന്നാഥൻ സാറല്ലേ അതെ.. ജഗനാഥൻ സാറാണ് ഞാൻ ധാരാവിയിൽ നിന്നാ... എന്റെ എന്തേലും 
സഹായത്തിന് വന്നതാണോ താൻ ഏത് ചേരിയാടോ ഒറ്റ രാത്രി കൊണ്ട് ഒഴിപ്പിച്ചു..."
46,Misogyny,"പ്രണയത്തിലെ ആദ്യത്തെ ഒരു മാസം *കാമുകി ഹി ഹി ഹി 
കാമുകൻ  നിന്റെ ചിരി കാണാൻ എന്തൊരു കൂട്ട് ആണ്  പിന്നീട് അങ്ങോട്ട് ഘർ ഘർ ഫ് എ
*കാമുകൻ എന്തോന്നടി ഇത് ഓട്ടോറിക്ഷയോ"
213,Not Misogyny,മൃഗയയിൽ മമ്മുക്ക ഒറിജിനൽ പുലി ആയിട്ടാണ് ഫൈറ്റ് ചെയ്തിരിക്കണേ..!!  അന്നാ പിന്നെ മമ്മുക്ക ഗ്രാഫിക്സ് ആയിരിക്കും..
895,Not Misogyny,"പുതിയ ടിച്ചതിന് ശേഷം ചങ്കിന്റെ
"
275,Not Misogyny,"
*അമേരിക്കയിലെ കുഞ്ഞാവ
കേരളത്തിലെ കുഞ്ഞാവ"
256,Not Misogyny,"കുമ്പസാര രഹസ്യം വെച്ച് ബ്ലാക്ക് മെയിൽ ചെയ്തു യുവതിയെ വൈദികർ പിഡിപ്പിച്ചു. 3000 ടാ. അപ്പോൾ അന്ന് 
മണവാളന്റെ അമ്മ പറഞ്ഞത് സത്യമായിരുന്നല്ലേ
മൂന്നാമത്തെ വയസ്സിൽ അച്ഛനെ കാണണം എന്ന് പറഞ്ഞു വാശി പിടിക്കുമ്പോൾ  പള്ളിയിലചമ്മ്മരെ കട്ടിതരുമായിരുന്ന് എൻ്റ്റെ പൊന്നമ്മച്ചി"
190,Not Misogyny,ലെ ടീച്ചർ ഹോംവർക് ചെയ്യാത്തവർ എഴുന്നേൽക്ക് ചങ്ക് വാടാ എഴുന്നേൽക്ക് ചങ്ക്2 ഞാൻ ചെയ്തു.  ങ്ങേ?
339,Not Misogyny,"
“വിശ്വാസികളോട് സ്നേഹം; അവിശ്വാസികളുടെ സർവനാശത്തിന് പ്രാർഥിക്കും': സുരേഷ് ഗോപി

അനിയാ നിൽ...
വിശ്വാസിയല്ലാത്ത നി നശിച്ച്
പോട്ടെ…"
813,Not Misogyny,"ഇന്ത്യ
ശ്രീലങ്ക
TMM
ഞങ്ങളുടെ നാട്ടിലെ കളി. ഞങ്ങൾ ഉണ്ടാക്കിയ പിച്ച്.. തുടർവിജയങ്ങളും..
TMM
star sports
തോൽപ്പിക്കട ഞങ്ങളെ
TMM
ശ്രീലങ്ക – 50 all out (15.2 ഓവർ) ഇന്ത്യ - 51/0 (6.1 ഓവർ)"
96,Misogyny,നിങ്ങളുടെ വീട്ടിലെ ആറ്റം ചരക്ക് ആരാണ്  ആൻ്റി  ചേച്ചി  അനിയത്തി
496,Misogyny,"കള്ളവെടി വെക്കാൻ പോയി അഞ്ചു മിനിറ്റുകൊണ്ട് വെള്ളം പോയ എന്നെ നോക്കുന്ന ചേച്ചി!!! 
ചെലോർടെ റെഡി ആകും ചെ റെഡി ആകില്ല. എന്റെ റെഡി ആയില്ല.."
780,Not Misogyny,"
ചോദ്യം ചെയ്യലിനിടെ എം കെ കണ്ണന് ദേഹാസ്വാസ്ഥ്യം; ഇന്നത്തെ ചോദ്യംചെയ്യൽ ഇ ഡി അവസാനിപ്പിച്ചു

അടിയന്തരാവസ്ഥ കാലത്തു ജയിലിൽ കിടന്നിട്ടുണ്ട്... ED യെ പേടിയില്ല എന്ന് പറഞ്ഞു പോയ ആളാ...
shaa nu
*
memes
ED ചോദ്യം ചെയ്യൽ തുടങ്ങിയതും
ബോധം പോയ്"
232,Not Misogyny,"പെണ്ണുകാണൽ ചടങ്ങ് കഴിഞ്ഞു എല്ലാരും പോയപ്പോൾ ബാക്കി വന്ന ബേക്കറിക്ക് വേണ്ടി വഴക്ക് കൂടുന്ന  ഞാൻ* പെങ്ങൾ* 
 ചെക്കൻ * മറന്നു വെച്ച മൊബൈൽ എടുക്കാൻ വന്നപ്പോൾ ഞങ്ങളുടെ വഴക്ക് കണ്ട"
865,Not Misogyny,"മീഡിയ ഫൺ ന്റെ ക്യാമറയിൽ പതിഞ്ഞ ""ട്രാഫിക് ലൈറ്റ് ""
ലെയാളം"
164,Not Misogyny,"കുട്ടിക്കാലത്ത് സ്കൂൾ കഴിഞ്ഞ് വന്ന ഉടനെ അടുക്കളയിൽ കയറി ചിക്കൻ ഫ്രൈ കഴിക്കുന്ന ഞാൻ
*അച്ഛൻ  നമ്മുടെ വീട്ടിലെ കോഴിയാടാ മോനെ ഇത്"
912,Not Misogyny,"ഹെഡ് ലൈറ്റിട്ട് സ്കൂട്ടി ഓടിച്ച് വന്ന ചേച്ചിക്ക് ലൈറ്റ് അണക്കാൻ കൈ കൊണ്ട് സിഗ്നൽ കാണിച്ച്
ആ ചേച്ചി പറയുവാ നിനകൊന്നും അമ്മ പെങ്ങമ്മാരും ഇല്ലെന്ന്"
699,Misogyny,ഡിവോഴ്സ് ആയതിന് ശേഷം ഡിമാൻഡ് നല്ലതുപോലെ കൂടിയെന്ന് തോന്നുന്നു
745,Not Misogyny,"155 റൺസ് വരെ പാകിസ്ഥാൻ

അതുകഴിഞ്ഞിട്ട്"
815,Not Misogyny,"പോരാളി ഷാജി
1h.
എല്ലാവരും ശ്രദ്ധിച്ചത് കുഞ്ഞ് സഖാവിനെയാണ്. എന്നാ കുട്ടി സഖാവ് ആരെയും ശ്രദ്ധിക്കാതെ കണ്ണെടുക്കാതെ ഒറ്റ നോട്ടമായിരുന്നു സെൽഫിലിരുന്ന സഖാവ് AKG യുടെ
ചിത്രത്തിൽ
ദേശാഭിമാനി ലേഖകൻ പകർത്തിയ ചിത്രം
പോരാളി ഷാജി
TMM
AKG യുടെ ഫോട്ടത്തെ
മേയറുടെ കയ്യിലിരുന്ന
കുഞ്ഞു ആരെയാ നോക്കിയേ ന്ന്
IMM
മലയാളം
MANORAMANEWS.COM
കുഞ്ഞ് കയ്യിൽ ഉറങ്ങുന്നു; മേയർ ജോലി
ചെയ്യുന്നു; ചിത്രം വൈറൽ"
599,Misogyny,ലൂക്ക് കണ്ടിട്ട് മലർ മിസ്സ് നമ്മളെ കൊണ്ട് കളയിച്ച വാണത്തിന്റെ നൂറിരട്ടി ഇവൾ തെലുങ്കിൽ പോയി കളയിക്കുമെന്ന് തോന്നുന്നത്
417,Misogyny,ഓൺലൈനിൽ പരിചയപ്പെട്ട ചെറുക്കന് കളി കൊടുക്കാമെന്ന് പറഞ്ഞു പറ്റിക്കുന്ന *ഞാൻ
724,Misogyny,മിക്ക സ്ഥലത്തെയും പ്രധാന കാഴ്ച്ച എന്തെന്നാൽ നമുക്ക് ചരക്കായ ഒന്നോ രണ്ടോ പെണ്ണുങ്ങൾ അയൽക്കാരായി കാണും . ചിലത് നല്ല മുറ്റിയത് ചിലത് നല്ല വിളഞ്ഞു വരുന്നത്
182,Not Misogyny,"*പുലി താൻ ആർടെ ഫോട്ടോയാ എടുക്കണെ ? * ഫോട്ടോഗ്രാഫർ പുലി ടെ  
*പുലി അപ്പ താൻ സെൽഫിയാണോ എടുക്കുന്ന"
643,Misogyny,ആന്റിയുടെ വീട്ടിൽ പോകുമ്പോൾ നല്ല ടൈറ്റ് ടോപ്പിട്ടു നടക്കുന്ന ആന്റിയെ കാണുമ്പോൾ അവർ അറിയാതെ ആ കൊഴുത്ത് കൂർത്ത മുലകളിൽ നോക്കി വെള്ളം ഇറക്കിയിട്ടുള്ളവരാണ് നമ്മ
106,Misogyny,"നമ്മുടെ മുത്ത് സ്നേഹയെ
കളിച്ചവരുടെ ഭാഗ്യം"
625,Misogyny,ചരക് ടീച്ചർ ക്ലാസ് എടുകകുമോൾ യഥാർത്ഥതതിൽ ടീച്ചർ നമമൾ മനസിൽ കാണുനന്ത്
254,Not Misogyny,"നമ്മുടെ ജനറേഷനിലെ പിള്ളേരുടെ അപ്പൻമാരുടെ പേരുകൾ ഗോപാലൻ കുഞ്ഞാലി രാഘവൻ നമ്മുടെ പേരകുട്ടികൾ നമ്മളെ 
വിളിക്കാൻ പോകുന്നത് രാഹുൽ അപ്പൂപ്പൻ അജ്മൽ അപ്പൂപ്പൻ റോഷൻ അപ്പൂപ്പൻ 
രമ്യ മുത്തശ്ശി, അനു അമ്മുമ്മ"
904,Not Misogyny,"ചെറുപ്പത്തിൽ സ്കൂളിൽ പോയി വരുന്ന
മലയാളം"
553,Misogyny,കുളിച്ചു കഴിഞ്ഞു വരുന്ന കസിന്റെ നനഞ്ഞ മുടിയും ഷാൾ ഇല്ലാതെ തള്ളി നിൽക്കുന്ന മുലയും വീർത്ത ചന്തിയും കാണാൻ ഒരു പ്രതേക ഭംഗിയാണ്.
473,Misogyny,ഒരു ടൂർ ബസ് അവലോകനം #അവളുടെ കാമുകൻ
647,Misogyny,ക്ലാസ്സിൽ ടീച്ചർ പഠിപ്പിച്ചു കൊണ്ടിരിക്കുമ്പോൾ അല്ലെങ്കിൽ നമ്മുടെ അടുത്ത് വന്നിരുന്ന് നോട്ട്സ് പറഞ്ഞ് കൊടുക്കുമ്പോൾ സാരി അറിയാതെ സൈഡിലോട്ട് മാറി മുലയും വടയും കാണുന്ന ആ ഫീലിന്റെ അത്രയും വരില്ല ഏതൊക്കെ തുണ്ട് നടിമാർ വന്നാലും
958,Not Misogyny,സിറ്റി ടൈറ്റിൽ സിൽ ഉള്ള ടികൾക്ക് വോൾവ്സ് ബ്രൈട്ടൻ മിഡ് ടേബിൾ ടിൽ എന്നും പാര ആണ്
592,Misogyny,ഇതുപോലെ ഒരുത്തി നമ്മുടെ കൂടെ ഉണ്ടെങ്കിൽ എപ്പോ കണ്ടാലും ആദ്യം അവളുടെ മുഖത്തിന് പകരം ആ മുഴുത്ത് നിക്കുന്ന മുലകളിൽ ആയിരിക്കും നമ്മുടെ നോട്ടം
756,Not Misogyny,"കൈരളി ന്യൂസ്.
ഇസ്രായേലി കമാൻഡറെ ഹസ് തിവ്രവാദികൾ.
ഇർത്ത കാണുന്നവർ.

എന്താ പറഞ്ഞത്..?
ബബ്ബബബ്ബാ... ഹമാസ് പ്രവർത്തകർ ബന്ദിയാക്കി."
